case_id,customer_id,signal_id,incident_type,received_at,priority_score_assigned,matched_responder_profession,response_time_minutes,outcome,escalation_required
CASE-0017440,CUST-000842,SIG-0000842,extreme_heat,2025-05-27T11:26:00-06:00,86,nurse,135,transported_to_hospital,true
CASE-0017441,CUST-001321,SIG-0001321,tornado_damage,2025-09-22T13:43:00-06:00,100,firefighter,50,referred_to_social_services,true
CASE-0017442,CUST-003123,SIG-0003123,winter_storm,2025-03-12T22:48:00-06:00,100,paramedic,20,referred_to_social_services,true
CASE-0017443,CUST-003787,SIG-0003787,wildfire_smoke,2025-06-05T04:03:00-06:00,100,paramedic,169,referred_to_social_services,true
CASE-0017444,CUST-000698,SIG-0000698,chemical_spill,2025-04-10T16:34:00-06:00,100,firefighter,67,transported_to_shelter,true
CASE-0017445,CUST-001402,SIG-0001402,flood,2025-10-10T15:33:00-06:00,82,paramedic,148,unable_to_reach_first_attempt,true
CASE-0017446,CUST-000577,SIG-0000577,tornado_damage,2025-02-17T14:49:00-06:00,93,evacuation_driver,32,transported_to_hospital,true
CASE-0017447,CUST-003546,SIG-0003546,tornado_damage,2025-11-16T06:06:00-06:00,70,firefighter,130,transported_to_hospital,true
CASE-0017448,CUST-001294,SIG-0001294,extreme_heat,2025-12-07T17:24:00-06:00,72,mental_health_crisis,24,referred_to_social_services,false
CASE-0017449,CUST-004646,SIG-0004646,winter_storm,2025-06-13T15:47:00-06:00,68,paramedic,105,resolved_on_scene,false
CASE-0017450,CUST-001415,SIG-0001415,chemical_spill,2025-01-07T09:50:00-06:00,100,paramedic,75,unable_to_reach_first_attempt,true
CASE-0017451,CUST-003752,SIG-0003752,chemical_spill,2025-02-02T22:35:00-06:00,72,paramedic,89,transported_to_hospital,true
CASE-0017452,CUST-004973,SIG-0004973,chemical_spill,2025-09-18T12:11:00-06:00,100,search_and_rescue,180,transported_to_hospital,true
CASE-0017453,CUST-000173,SIG-0000173,power_outage,2025-01-06T20:52:00-06:00,100,utility_technician,137,transported_to_hospital,true
CASE-0017454,CUST-003016,SIG-0003016,winter_storm,2025-05-09T17:58:00-06:00,100,physician,49,referred_to_social_services,true
CASE-0017455,CUST-002102,SIG-0002102,power_outage,2025-04-07T05:41:00-06:00,92,utility_technician,61,referred_to_social_services,true
CASE-0017456,CUST-004973,SIG-0004973,extreme_heat,2025-10-08T18:18:00-06:00,100,nurse,146,transported_to_shelter,true
CASE-0017457,CUST-001885,SIG-0001885,power_outage,2025-07-12T19:02:00-06:00,100,nurse,58,referred_to_social_services,true
CASE-0017458,CUST-003071,SIG-0003071,flood,2025-06-25T02:40:00-06:00,55,firefighter,168,referred_to_social_services,false
CASE-0017459,CUST-001137,SIG-0001137,winter_storm,2025-02-05T17:47:00-06:00,83,physician,48,transported_to_hospital,true
CASE-0017460,CUST-002761,SIG-0002761,tornado_damage,2025-11-14T15:46:00-06:00,100,EMT,96,transported_to_hospital,true
CASE-0017461,CUST-003014,SIG-0003014,wildfire_smoke,2025-03-20T13:19:00-06:00,92,EMT,118,referred_to_social_services,true
CASE-0017462,CUST-000005,SIG-0000005,wildfire_smoke,2025-11-09T14:26:00-06:00,87,EMT,98,referred_to_social_services,true
CASE-0017463,CUST-001592,SIG-0001592,chemical_spill,2025-08-23T21:34:00-06:00,86,firefighter,98,transported_to_hospital,true
CASE-0017464,CUST-002526,SIG-0002526,wildfire_smoke,2025-09-07T12:46:00-06:00,83,nurse,143,transported_to_shelter,true
CASE-0017465,CUST-001058,SIG-0001058,tornado_damage,2025-08-02T07:13:00-06:00,64,EMT,165,transported_to_hospital,false
CASE-0017466,CUST-004563,SIG-0004563,chemical_spill,2025-07-26T12:23:00-06:00,60,firefighter,132,unable_to_reach_first_attempt,true
CASE-0017467,CUST-004357,SIG-0004357,extreme_heat,2025-04-15T13:03:00-06:00,92,nurse,7,referred_to_social_services,true
CASE-0017468,CUST-003690,SIG-0003690,power_outage,2025-04-22T07:18:00-06:00,90,paramedic,125,referred_to_social_services,true
CASE-0017469,CUST-003630,SIG-0003630,chemical_spill,2025-04-28T09:13:00-06:00,100,firefighter,20,transported_to_shelter,true
CASE-0017470,CUST-001577,SIG-0001577,winter_storm,2025-03-20T19:48:00-06:00,95,EMT,65,unable_to_reach_first_attempt,true
CASE-0017471,CUST-002234,SIG-0002234,winter_storm,2025-09-12T11:03:00-06:00,72,paramedic,55,transported_to_shelter,true
CASE-0017472,CUST-003530,SIG-0003530,power_outage,2025-08-03T06:24:00-06:00,96,nurse,66,transported_to_shelter,true
CASE-0017473,CUST-002037,SIG-0002037,wildfire_smoke,2025-05-27T18:25:00-06:00,100,social_worker,123,transported_to_hospital,true
CASE-0017474,CUST-002109,SIG-0002109,power_outage,2025-08-21T22:24:00-06:00,77,paramedic,96,unable_to_reach_first_attempt,false
CASE-0017475,CUST-003905,SIG-0003905,flood,2025-12-17T18:29:00-06:00,100,firefighter,36,referred_to_social_services,true
CASE-0017476,CUST-003290,SIG-0003290,extreme_heat,2025-11-16T13:36:00-06:00,96,physician,32,unable_to_reach_first_attempt,true
CASE-0017477,CUST-000621,SIG-0000621,extreme_heat,2025-04-13T09:13:00-06:00,89,physician,164,transported_to_shelter,true
CASE-0017478,CUST-002488,SIG-0002488,tornado_damage,2025-06-28T03:51:00-06:00,100,evacuation_driver,34,transported_to_hospital,true
CASE-0017479,CUST-003780,SIG-0003780,power_outage,2025-04-19T14:20:00-06:00,88,paramedic,10,resolved_on_scene,true
CASE-0017480,CUST-002382,SIG-0002382,tornado_damage,2025-06-16T07:34:00-06:00,66,evacuation_driver,75,resolved_on_scene,false
CASE-0017481,CUST-001156,SIG-0001156,tornado_damage,2025-01-05T14:18:00-06:00,97,search_and_rescue,111,transported_to_shelter,true
CASE-0017482,CUST-002955,SIG-0002955,winter_storm,2025-07-01T18:55:00-06:00,75,mental_health_crisis,14,unable_to_reach_first_attempt,false
CASE-0017483,CUST-002657,SIG-0002657,wildfire_smoke,2025-04-04T08:57:00-06:00,75,nurse,101,resolved_on_scene,true
CASE-0017484,CUST-001533,SIG-0001533,winter_storm,2025-02-03T15:54:00-06:00,100,EMT,140,unable_to_reach_first_attempt,true
CASE-0017485,CUST-002870,SIG-0002870,winter_storm,2025-09-26T13:48:00-06:00,77,EMT,24,transported_to_hospital,false
CASE-0017486,CUST-004905,SIG-0004905,flood,2025-12-16T01:15:00-06:00,58,search_and_rescue,109,transported_to_hospital,false
CASE-0017487,CUST-000352,SIG-0000352,tornado_damage,2025-10-22T17:32:00-06:00,85,firefighter,58,referred_to_social_services,true
CASE-0017488,CUST-001999,SIG-0001999,chemical_spill,2025-07-03T21:55:00-06:00,63,search_and_rescue,21,transported_to_hospital,false
CASE-0017489,CUST-004863,SIG-0004863,wildfire_smoke,2025-12-17T08:18:00-06:00,44,EMT,5,resolved_on_scene,false
CASE-0017490,CUST-001969,SIG-0001969,extreme_heat,2025-09-12T04:27:00-06:00,96,nurse,46,transported_to_shelter,true
CASE-0017491,CUST-002735,SIG-0002735,flood,2025-11-09T10:23:00-06:00,63,paramedic,39,referred_to_social_services,true
CASE-0017492,CUST-004192,SIG-0004192,chemical_spill,2025-09-07T15:40:00-06:00,100,firefighter,10,referred_to_social_services,true
CASE-0017493,CUST-003983,SIG-0003983,wildfire_smoke,2025-10-27T16:40:00-06:00,92,EMT,86,unable_to_reach_first_attempt,true
CASE-0017494,CUST-001403,SIG-0001403,winter_storm,2025-10-14T01:22:00-06:00,88,EMT,22,transported_to_hospital,true
CASE-0017495,CUST-001836,SIG-0001836,wildfire_smoke,2025-01-26T15:46:00-06:00,96,nurse,66,referred_to_social_services,true
CASE-0017496,CUST-000334,SIG-0000334,extreme_heat,2025-02-20T17:20:00-06:00,46,social_worker,140,transported_to_shelter,false
CASE-0017497,CUST-002453,SIG-0002453,winter_storm,2025-10-28T10:37:00-06:00,100,EMT,97,transported_to_shelter,true
CASE-0017498,CUST-003542,SIG-0003542,chemical_spill,2025-03-07T04:21:00-06:00,74,firefighter,18,transported_to_shelter,false
CASE-0017499,CUST-003937,SIG-0003937,chemical_spill,2025-01-15T18:17:00-06:00,61,paramedic,68,unable_to_reach_first_attempt,false
CASE-0017500,CUST-002009,SIG-0002009,tornado_damage,2025-08-21T08:10:00-06:00,63,evacuation_driver,172,unable_to_reach_first_attempt,false
CASE-0017501,CUST-000794,SIG-0000794,winter_storm,2025-04-19T22:47:00-06:00,48,mental_health_crisis,107,referred_to_social_services,false
CASE-0017502,CUST-003275,SIG-0003275,tornado_damage,2025-03-03T18:06:00-06:00,77,firefighter,129,transported_to_hospital,true
CASE-0017503,CUST-001844,SIG-0001844,chemical_spill,2025-02-27T21:45:00-06:00,100,search_and_rescue,148,referred_to_social_services,true
CASE-0017504,CUST-004699,SIG-0004699,tornado_damage,2025-06-08T10:24:00-06:00,100,search_and_rescue,41,transported_to_hospital,true
CASE-0017505,CUST-002848,SIG-0002848,tornado_damage,2025-03-24T13:03:00-06:00,100,search_and_rescue,153,unable_to_reach_first_attempt,true
CASE-0017506,CUST-003805,SIG-0003805,tornado_damage,2025-03-08T20:26:00-06:00,100,nurse,86,resolved_on_scene,true
CASE-0017507,CUST-003727,SIG-0003727,tornado_damage,2025-01-05T05:46:00-06:00,79,evacuation_driver,83,referred_to_social_services,false
CASE-0017508,CUST-002684,SIG-0002684,chemical_spill,2025-09-14T17:35:00-06:00,100,firefighter,45,transported_to_hospital,true
CASE-0017509,CUST-000935,SIG-0000935,winter_storm,2025-05-20T06:24:00-06:00,100,EMT,119,transported_to_shelter,true
CASE-0017510,CUST-004155,SIG-0004155,extreme_heat,2025-02-02T19:49:00-06:00,99,EMT,64,referred_to_social_services,true
CASE-0017511,CUST-002235,SIG-0002235,extreme_heat,2025-07-18T12:38:00-06:00,56,mental_health_crisis,92,resolved_on_scene,false
CASE-0017512,CUST-003907,SIG-0003907,chemical_spill,2025-02-14T10:42:00-06:00,100,firefighter,34,transported_to_shelter,true
CASE-0017513,CUST-000453,SIG-0000453,flood,2025-11-01T11:30:00-06:00,100,nurse,153,transported_to_hospital,true
CASE-0017514,CUST-003162,SIG-0003162,extreme_heat,2025-08-16T22:46:00-06:00,81,social_worker,132,resolved_on_scene,true
CASE-0017515,CUST-003783,SIG-0003783,power_outage,2025-04-24T13:49:00-06:00,92,paramedic,8,referred_to_social_services,true
CASE-0017516,CUST-000662,SIG-0000662,wildfire_smoke,2025-01-27T11:39:00-06:00,67,nurse,128,referred_to_social_services,true
CASE-0017517,CUST-004465,SIG-0004465,chemical_spill,2025-03-15T13:47:00-06:00,76,search_and_rescue,111,transported_to_hospital,true
CASE-0017518,CUST-003955,SIG-0003955,chemical_spill,2025-04-25T19:21:00-06:00,73,paramedic,22,transported_to_hospital,false
CASE-0017519,CUST-004196,SIG-0004196,power_outage,2025-11-18T10:07:00-06:00,95,utility_technician,37,transported_to_shelter,true
CASE-0017520,CUST-003220,SIG-0003220,power_outage,2025-07-05T14:19:00-06:00,100,paramedic,52,transported_to_hospital,true
CASE-0017521,CUST-000064,SIG-0000064,power_outage,2025-02-11T17:32:00-06:00,79,EMT,74,unable_to_reach_first_attempt,false
CASE-0017522,CUST-004127,SIG-0004127,power_outage,2025-10-12T15:19:00-06:00,92,physician,8,transported_to_hospital,true
CASE-0017523,CUST-003121,SIG-0003121,tornado_damage,2025-02-26T20:48:00-06:00,68,firefighter,171,transported_to_hospital,false
CASE-0017524,CUST-004745,SIG-0004745,power_outage,2025-04-21T19:50:00-06:00,94,paramedic,25,referred_to_social_services,true
CASE-0017525,CUST-004567,SIG-0004567,wildfire_smoke,2025-06-06T12:48:00-06:00,82,nurse,178,resolved_on_scene,true
CASE-0017526,CUST-003113,SIG-0003113,extreme_heat,2025-08-08T13:53:00-06:00,97,nurse,57,transported_to_hospital,true
CASE-0017527,CUST-000893,SIG-0000893,extreme_heat,2025-03-18T12:57:00-06:00,93,physician,95,resolved_on_scene,true
CASE-0017528,CUST-002115,SIG-0002115,extreme_heat,2025-10-10T07:11:00-06:00,61,nurse,41,unable_to_reach_first_attempt,false
CASE-0017529,CUST-000843,SIG-0000843,flood,2025-06-25T07:30:00-06:00,93,firefighter,127,referred_to_social_services,true
CASE-0017530,CUST-004482,SIG-0004482,flood,2025-02-05T02:48:00-06:00,98,search_and_rescue,101,referred_to_social_services,true
CASE-0017531,CUST-002764,SIG-0002764,flood,2025-02-10T11:21:00-06:00,84,paramedic,98,referred_to_social_services,true
CASE-0017532,CUST-003509,SIG-0003509,tornado_damage,2025-05-27T22:06:00-06:00,89,search_and_rescue,47,unable_to_reach_first_attempt,true
CASE-0017533,CUST-002301,SIG-0002301,winter_storm,2025-01-07T21:21:00-06:00,72,nurse,54,transported_to_hospital,false
CASE-0017534,CUST-002151,SIG-0002151,wildfire_smoke,2025-06-19T17:20:00-06:00,91,paramedic,60,unable_to_reach_first_attempt,true
CASE-0017535,CUST-001675,SIG-0001675,wildfire_smoke,2025-11-25T02:45:00-06:00,83,paramedic,167,transported_to_shelter,true
CASE-0017536,CUST-004859,SIG-0004859,wildfire_smoke,2025-02-25T18:48:00-06:00,79,nurse,40,transported_to_shelter,false
CASE-0017537,CUST-004357,SIG-0004357,tornado_damage,2025-03-02T14:35:00-06:00,99,firefighter,32,transported_to_shelter,true
CASE-0017538,CUST-000739,SIG-0000739,flood,2025-07-11T13:36:00-06:00,100,search_and_rescue,104,resolved_on_scene,true
CASE-0017539,CUST-001987,SIG-0001987,chemical_spill,2025-10-17T17:34:00-06:00,95,firefighter,139,unable_to_reach_first_attempt,true
CASE-0017540,CUST-003540,SIG-0003540,wildfire_smoke,2025-03-02T10:18:00-06:00,96,nurse,48,resolved_on_scene,true
CASE-0017541,CUST-000420,SIG-0000420,power_outage,2025-12-01T09:27:00-06:00,81,nurse,154,referred_to_social_services,true
CASE-0017542,CUST-001551,SIG-0001551,extreme_heat,2025-09-19T18:11:00-06:00,59,physician,50,unable_to_reach_first_attempt,false
CASE-0017543,CUST-002850,SIG-0002850,tornado_damage,2025-10-25T17:01:00-06:00,64,firefighter,122,resolved_on_scene,false
CASE-0017544,CUST-003898,SIG-0003898,flood,2025-01-15T00:45:00-06:00,63,search_and_rescue,153,unable_to_reach_first_attempt,false
CASE-0017545,CUST-001677,SIG-0001677,winter_storm,2025-10-11T10:45:00-06:00,37,physician,158,transported_to_hospital,false
CASE-0017546,CUST-001926,SIG-0001926,chemical_spill,2025-12-21T12:39:00-06:00,71,firefighter,38,transported_to_hospital,false
CASE-0017547,CUST-001121,SIG-0001121,extreme_heat,2025-12-15T20:29:00-06:00,92,nurse,105,unable_to_reach_first_attempt,true
CASE-0017548,CUST-000478,SIG-0000478,flood,2025-05-05T00:01:00-06:00,91,evacuation_driver,84,unable_to_reach_first_attempt,true
CASE-0017549,CUST-001257,SIG-0001257,tornado_damage,2025-03-05T04:23:00-06:00,100,paramedic,79,unable_to_reach_first_attempt,true
CASE-0017550,CUST-001939,SIG-0001939,power_outage,2025-12-24T07:57:00-06:00,82,utility_technician,85,unable_to_reach_first_attempt,true
CASE-0017551,CUST-000017,SIG-0000017,flood,2025-12-19T10:33:00-06:00,100,evacuation_driver,157,referred_to_social_services,true
CASE-0017552,CUST-001059,SIG-0001059,wildfire_smoke,2025-07-16T09:26:00-06:00,81,ASL_interpreter,40,resolved_on_scene,false
CASE-0017553,CUST-002871,SIG-0002871,flood,2025-11-23T17:45:00-06:00,76,evacuation_driver,164,transported_to_hospital,true
CASE-0017554,CUST-002845,SIG-0002845,winter_storm,2025-05-03T14:49:00-06:00,57,nurse,133,transported_to_hospital,false
CASE-0017555,CUST-002462,SIG-0002462,power_outage,2025-06-21T15:49:00-06:00,72,nurse,36,transported_to_hospital,false
CASE-0017556,CUST-003897,SIG-0003897,tornado_damage,2025-06-12T03:58:00-06:00,94,search_and_rescue,105,transported_to_hospital,true
CASE-0017557,CUST-001639,SIG-0001639,flood,2025-11-06T15:44:00-06:00,62,social_worker,133,transported_to_hospital,false
CASE-0017558,CUST-003440,SIG-0003440,wildfire_smoke,2025-03-25T07:26:00-06:00,100,EMT,165,unable_to_reach_first_attempt,true
CASE-0017559,CUST-002772,SIG-0002772,tornado_damage,2025-07-12T22:22:00-06:00,81,search_and_rescue,73,transported_to_hospital,false
CASE-0017560,CUST-000144,SIG-0000144,wildfire_smoke,2025-04-07T05:25:00-06:00,49,EMT,59,unable_to_reach_first_attempt,false
CASE-0017561,CUST-002861,SIG-0002861,flood,2025-09-27T08:52:00-06:00,74,search_and_rescue,24,transported_to_hospital,false
CASE-0017562,CUST-004541,SIG-0004541,extreme_heat,2025-12-15T14:58:00-06:00,88,EMT,96,transported_to_hospital,true
CASE-0017563,CUST-003506,SIG-0003506,wildfire_smoke,2025-02-02T17:26:00-06:00,100,EMT,126,transported_to_hospital,true
CASE-0017564,CUST-002666,SIG-0002666,flood,2025-11-13T06:29:00-06:00,92,search_and_rescue,139,referred_to_social_services,true
CASE-0017565,CUST-001442,SIG-0001442,wildfire_smoke,2025-10-13T23:39:00-06:00,76,EMT,145,unable_to_reach_first_attempt,true
CASE-0017566,CUST-002864,SIG-0002864,winter_storm,2025-04-10T09:51:00-06:00,93,physician,82,referred_to_social_services,true
CASE-0017567,CUST-001787,SIG-0001787,power_outage,2025-10-16T05:50:00-06:00,89,paramedic,43,resolved_on_scene,true
CASE-0017568,CUST-003536,SIG-0003536,power_outage,2025-07-14T07:07:00-06:00,100,nurse,34,transported_to_shelter,true
CASE-0017569,CUST-000708,SIG-0000708,wildfire_smoke,2025-08-23T11:30:00-06:00,89,EMT,94,transported_to_hospital,true
CASE-0017570,CUST-003351,SIG-0003351,tornado_damage,2025-06-19T10:05:00-06:00,84,search_and_rescue,44,transported_to_hospital,true
CASE-0017571,CUST-003461,SIG-0003461,tornado_damage,2025-07-21T16:14:00-06:00,44,firefighter,169,referred_to_social_services,false
CASE-0017572,CUST-000579,SIG-0000579,tornado_damage,2025-05-06T21:25:00-06:00,82,evacuation_driver,25,transported_to_hospital,true
CASE-0017573,CUST-000420,SIG-0000420,power_outage,2025-11-04T14:28:00-06:00,57,nurse,49,transported_to_hospital,false
CASE-0017574,CUST-003681,SIG-0003681,wildfire_smoke,2025-09-06T14:53:00-06:00,99,nurse,8,resolved_on_scene,true
CASE-0017575,CUST-003189,SIG-0003189,tornado_damage,2025-04-27T11:39:00-06:00,99,paramedic,24,unable_to_reach_first_attempt,true
CASE-0017576,CUST-002876,SIG-0002876,power_outage,2025-02-12T19:05:00-06:00,85,paramedic,152,transported_to_hospital,true
CASE-0017577,CUST-002914,SIG-0002914,flood,2025-06-08T13:55:00-06:00,94,search_and_rescue,69,resolved_on_scene,true
CASE-0017578,CUST-000921,SIG-0000921,power_outage,2025-07-25T22:50:00-06:00,76,paramedic,86,transported_to_shelter,false
CASE-0017579,CUST-003881,SIG-0003881,chemical_spill,2025-11-02T16:51:00-06:00,81,search_and_rescue,125,resolved_on_scene,true
CASE-0017580,CUST-002598,SIG-0002598,wildfire_smoke,2025-09-20T16:24:00-06:00,91,ASL_interpreter,63,transported_to_hospital,true
CASE-0017581,CUST-003074,SIG-0003074,flood,2025-11-18T02:47:00-06:00,39,firefighter,8,referred_to_social_services,false
CASE-0017582,CUST-000532,SIG-0000532,tornado_damage,2025-10-21T03:21:00-06:00,72,paramedic,12,unable_to_reach_first_attempt,false
CASE-0017583,CUST-003257,SIG-0003257,tornado_damage,2025-06-20T19:40:00-06:00,84,physician,51,resolved_on_scene,true
CASE-0017584,CUST-003802,SIG-0003802,wildfire_smoke,2025-06-03T05:34:00-06:00,100,EMT,134,resolved_on_scene,true
CASE-0017585,CUST-000898,SIG-0000898,winter_storm,2025-07-08T07:13:00-06:00,92,EMT,16,unable_to_reach_first_attempt,true
CASE-0017586,CUST-003535,SIG-0003535,flood,2025-03-19T04:36:00-06:00,97,evacuation_driver,67,referred_to_social_services,true
CASE-0017587,CUST-000079,SIG-0000079,extreme_heat,2025-08-07T22:48:00-06:00,88,physician,45,transported_to_hospital,true
CASE-0017588,CUST-002115,SIG-0002115,tornado_damage,2025-08-02T12:20:00-06:00,76,firefighter,152,transported_to_hospital,true
CASE-0017589,CUST-003531,SIG-0003531,extreme_heat,2025-04-07T08:58:00-06:00,100,nurse,16,unable_to_reach_first_attempt,true
CASE-0017590,CUST-004971,SIG-0004971,extreme_heat,2025-12-16T22:54:00-06:00,78,physician,122,unable_to_reach_first_attempt,true
CASE-0017591,CUST-003495,SIG-0003495,flood,2025-05-01T18:28:00-06:00,88,search_and_rescue,55,transported_to_hospital,true
CASE-0017592,CUST-002314,SIG-0002314,flood,2025-05-02T01:04:00-06:00,92,search_and_rescue,16,transported_to_hospital,true
CASE-0017593,CUST-003274,SIG-0003274,power_outage,2025-05-19T08:52:00-06:00,97,nurse,135,transported_to_shelter,true
CASE-0017594,CUST-001404,SIG-0001404,winter_storm,2025-06-18T05:53:00-06:00,100,EMT,83,unable_to_reach_first_attempt,true
CASE-0017595,CUST-000068,SIG-0000068,wildfire_smoke,2025-10-22T22:42:00-06:00,100,EMT,24,unable_to_reach_first_attempt,true
CASE-0017596,CUST-004097,SIG-0004097,extreme_heat,2025-07-15T18:39:00-06:00,70,social_worker,59,transported_to_hospital,false
CASE-0017597,CUST-001063,SIG-0001063,chemical_spill,2025-11-25T00:57:00-06:00,100,search_and_rescue,136,resolved_on_scene,true
